"","...1","age","university","housing","duration","contact","marital","previous","y"
"11692",11692,40,"yes","yes",253,"telephone","single",0,"no"
"11693",11693,49,"no","yes",10,"telephone","married",0,"no"
"11694",11694,26,"no","no",175,"telephone","single",0,"no"
"11695",11695,55,"no","yes",220,"telephone","divorced",0,"no"
"11696",11696,56,"no","yes",51,"telephone","married",0,"no"
"11697",11697,58,"no","no",407,"telephone","married",0,"no"
"11698",11698,52,"yes","no",10,"telephone","married",0,"no"
"11699",11699,30,"no","yes",9,"telephone","single",0,"no"
"11700",11700,31,"no","no",110,"telephone","single",0,"no"
"11701",11701,34,"yes","no",11,"telephone","married",0,"no"
"11702",11702,36,"no","no",161,"telephone","married",0,"no"
"11703",11703,55,"yes","no",44,"telephone","married",0,"no"
"11704",11704,35,"no","yes",13,"telephone","married",0,"no"
"11705",11705,43,"yes","no",13,"telephone","married",0,"no"
"11706",11706,35,"yes","no",79,"telephone","married",0,"no"
"11707",11707,38,"no","yes",212,"telephone","divorced",0,"no"
"11708",11708,35,"no","no",78,"telephone","married",0,"no"
"11709",11709,55,"no","yes",585,"telephone","married",0,"yes"
"11710",11710,31,"no","yes",8,"telephone","single",0,"no"
"11711",11711,56,"yes","no",129,"telephone","married",0,"no"
"11712",11712,32,"yes","yes",65,"telephone","married",0,"no"
"11713",11713,34,"no","no",9,"telephone","married",0,"no"
"11714",11714,44,"no","yes",100,"telephone","divorced",0,"no"
"11715",11715,45,"no","no",12,"telephone","divorced",0,"no"
"11716",11716,29,"no","no",86,"telephone","single",0,"no"
"11717",11717,31,"no","no",809,"telephone","married",0,"yes"
"11718",11718,38,"no","no",693,"telephone","married",0,"yes"
"11719",11719,44,"yes","no",8,"telephone","married",0,"no"
"11720",11720,39,"yes","yes",258,"telephone","married",0,"no"
"11721",11721,32,"no","yes",16,"telephone","married",0,"no"
"11722",11722,57,"yes","yes",27,"telephone","married",0,"no"
"11723",11723,30,"no","yes",12,"telephone","married",0,"no"
"11724",11724,43,"no","yes",11,"telephone","married",0,"no"
"11725",11725,40,"no","no",155,"telephone","divorced",0,"no"
"11726",11726,33,"no","no",81,"telephone","married",0,"no"
"11727",11727,31,"yes","no",22,"telephone","single",0,"no"
"11728",11728,50,"no","no",116,"telephone","married",0,"no"
"11729",11729,25,"no","no",136,"telephone","single",0,"no"
"11730",11730,40,"no","yes",8,"telephone","single",0,"no"
"11731",11731,44,"yes","no",10,"telephone","single",0,"no"
"11732",11732,48,"no","yes",157,"telephone","married",0,"no"
"11733",11733,30,"no","no",10,"telephone","single",0,"no"
"11734",11734,60,"no","yes",11,"telephone","single",0,"no"
"11735",11735,43,"no","no",16,"telephone","married",0,"no"
"11736",11736,57,"no","yes",84,"telephone","divorced",0,"no"
"11737",11737,48,"no","yes",10,"telephone","married",0,"no"
"11738",11738,35,"no","no",556,"telephone","married",0,"yes"
"11739",11739,51,"no","yes",17,"telephone","married",0,"no"
"11740",11740,48,"no","no",804,"telephone","married",0,"no"
"11741",11741,36,"yes","no",71,"telephone","married",0,"no"
"11742",11742,42,"no","yes",38,"telephone","married",0,"no"
"11743",11743,33,"no","no",241,"telephone","single",0,"no"
"11744",11744,50,"no","no",28,"telephone","married",0,"no"
"11745",11745,55,"no","no",27,"telephone","married",0,"no"
"11746",11746,40,"no","no",11,"telephone","married",0,"no"
"11747",11747,56,"no","yes",10,"telephone","divorced",0,"no"
"11748",11748,37,"yes","no",23,"telephone","married",0,"no"
"11749",11749,36,"no","no",43,"telephone","single",0,"no"
"11750",11750,36,"yes","yes",14,"telephone","married",0,"no"
"11751",11751,41,"no","no",8,"telephone","married",0,"no"
"11752",11752,42,"no","yes",372,"telephone","married",0,"no"
"11753",11753,42,"no","yes",291,"telephone","married",0,"yes"
"11754",11754,49,"no","no",9,"telephone","married",0,"no"
"11755",11755,42,"no","yes",29,"telephone","married",0,"no"
"11756",11756,53,"yes","yes",73,"telephone","married",0,"no"
"11757",11757,41,"no","no",8,"telephone","married",0,"no"
"11758",11758,42,"yes","yes",14,"telephone","divorced",0,"no"
"11759",11759,33,"no","yes",78,"telephone","married",0,"no"
"11760",11760,40,"no","no",590,"telephone","married",0,"no"
"11761",11761,31,"yes","no",100,"telephone","single",0,"no"
"11762",11762,30,"no","no",13,"telephone","divorced",0,"no"
"11763",11763,31,"no","yes",40,"telephone","married",0,"no"
"11764",11764,44,"yes","yes",18,"telephone","single",0,"no"
"11765",11765,44,"yes","yes",16,"telephone","married",0,"no"
"11766",11766,56,"no","no",196,"telephone","married",0,"no"
"11767",11767,57,"no","no",74,"telephone","single",0,"no"
"11768",11768,34,"no","yes",34,"telephone","divorced",0,"no"
"11769",11769,36,"yes","yes",27,"telephone","married",0,"no"
"11770",11770,56,"no","no",13,"telephone","married",0,"no"
"11771",11771,27,"no","yes",23,"telephone","single",0,"no"
"11772",11772,44,"no","yes",160,"telephone","single",0,"no"
"11773",11773,46,"yes","yes",14,"telephone","divorced",0,"no"
"11774",11774,25,"no","no",20,"telephone","single",0,"no"
"11775",11775,59,"yes","no",9,"telephone","married",0,"no"
"11776",11776,25,"no","no",287,"telephone","single",0,"no"
"11777",11777,37,"no","no",26,"telephone","married",0,"no"
"11778",11778,31,"no","yes",12,"telephone","single",0,"no"
"11779",11779,59,"no","no",13,"telephone","divorced",0,"no"
"11780",11780,39,"no","no",48,"telephone","single",0,"no"
"11781",11781,32,"no","no",13,"telephone","single",0,"no"
"11782",11782,55,"no","no",9,"telephone","divorced",0,"no"
"11783",11783,25,"no","yes",13,"telephone","single",0,"no"
"11784",11784,42,"no","no",55,"telephone","married",0,"no"
"11785",11785,40,"no","yes",10,"telephone","single",0,"no"
"11786",11786,52,"no","no",41,"telephone","married",0,"no"
"11787",11787,59,"no","yes",13,"telephone","married",0,"no"
"11788",11788,50,"no","yes",7,"telephone","married",0,"no"
"11789",11789,33,"yes","no",92,"telephone","divorced",0,"no"
"11790",11790,58,"no","no",180,"telephone","single",0,"no"
"11791",11791,56,"no","yes",1094,"telephone","married",0,"yes"
"11792",11792,50,"no","yes",160,"telephone","married",0,"no"
"11793",11793,31,"yes","no",101,"telephone","married",0,"no"
"11794",11794,36,"no","no",75,"telephone","married",0,"no"
"11795",11795,40,"yes","no",17,"telephone","married",0,"no"
"11796",11796,22,"no","no",184,"telephone","single",0,"no"
"11797",11797,27,"no","yes",23,"telephone","married",0,"no"
"11798",11798,30,"no","no",78,"telephone","married",0,"no"
"11799",11799,51,"yes","no",13,"telephone","married",0,"no"
"11800",11800,39,"yes","no",601,"telephone","married",0,"no"
"11801",11801,30,"no","yes",83,"telephone","married",0,"no"
"11802",11802,58,"no","yes",169,"telephone","divorced",0,"no"
"11803",11803,53,"no","yes",13,"telephone","married",0,"no"
"11804",11804,23,"no","yes",31,"telephone","single",0,"no"
"11805",11805,45,"no","yes",294,"telephone","single",0,"no"
"11806",11806,48,"no","no",36,"telephone","divorced",0,"no"
"11807",11807,29,"no","no",55,"telephone","married",0,"no"
"11808",11808,37,"no","no",15,"telephone","married",0,"no"
"11809",11809,40,"no","yes",87,"telephone","single",0,"no"
"11810",11810,40,"no","no",17,"telephone","married",0,"no"
"11811",11811,40,"no","yes",30,"telephone","married",0,"no"
"11812",11812,38,"no","yes",38,"telephone","single",0,"no"
"11813",11813,41,"yes","yes",39,"telephone","divorced",0,"no"
"11814",11814,33,"no","yes",61,"telephone","married",0,"no"
"11815",11815,58,"no","yes",63,"telephone","married",0,"no"
"11816",11816,42,"no","no",45,"telephone","divorced",0,"no"
"11817",11817,59,"no","no",25,"telephone","married",0,"no"
"11818",11818,30,"yes","yes",42,"telephone","married",0,"no"
"11819",11819,32,"no","yes",23,"telephone","single",0,"no"
"11820",11820,40,"no","no",252,"telephone","married",0,"no"
"11821",11821,21,"no","no",24,"telephone","single",0,"no"
"11822",11822,37,"no","no",152,"telephone","married",0,"no"
"11823",11823,47,"no","no",33,"telephone","married",0,"no"
"11824",11824,34,"yes","yes",31,"telephone","married",0,"no"
"11825",11825,51,"yes","yes",236,"telephone","married",0,"no"
"11826",11826,50,"no","no",20,"telephone","married",0,"no"
"11827",11827,36,"no","yes",14,"telephone","single",0,"no"
"11828",11828,53,"no","yes",21,"telephone","married",0,"no"
"11829",11829,31,"no","yes",13,"telephone","single",0,"no"
"11830",11830,47,"yes","yes",39,"telephone","single",0,"no"
"11831",11831,51,"no","yes",16,"telephone","divorced",0,"no"
"11832",11832,56,"no","yes",37,"telephone","married",0,"no"
"11833",11833,44,"no","yes",47,"telephone","married",0,"no"
"11834",11834,56,"yes","no",34,"telephone","married",0,"no"
"11835",11835,51,"no","yes",250,"telephone","married",0,"no"
"11836",11836,58,"no","yes",221,"telephone","married",0,"no"
"11837",11837,41,"yes","yes",216,"telephone","married",0,"no"
"11838",11838,29,"no","yes",21,"telephone","married",0,"no"
"11839",11839,48,"yes","yes",14,"telephone","single",0,"no"
"11840",11840,37,"no","yes",94,"telephone","married",0,"no"
"11841",11841,30,"no","no",709,"telephone","single",0,"no"
"11842",11842,46,"yes","no",8,"telephone","married",0,"no"
"11843",11843,37,"no","no",43,"telephone","single",0,"no"
"11844",11844,31,"no","no",111,"telephone","divorced",0,"no"
"11845",11845,33,"yes","no",38,"telephone","single",0,"no"
"11846",11846,34,"yes","yes",19,"telephone","single",0,"no"
"11847",11847,39,"no","yes",274,"telephone","single",0,"no"
"11848",11848,28,"yes","no",819,"telephone","married",0,"no"
"11849",11849,58,"no","yes",16,"telephone","married",0,"no"
"11850",11850,45,"no","yes",19,"telephone","married",0,"no"
"11851",11851,47,"no","yes",247,"telephone","married",0,"no"
"11852",11852,53,"no","yes",27,"telephone","divorced",0,"no"
"11853",11853,41,"no","no",23,"telephone","married",0,"no"
"11854",11854,33,"no","no",12,"telephone","married",0,"no"
"11855",11855,38,"no","yes",375,"telephone","single",0,"no"
"11856",11856,60,"no","yes",10,"telephone","married",0,"no"
"11857",11857,36,"no","yes",21,"telephone","married",0,"no"
"11858",11858,37,"no","yes",14,"telephone","married",0,"no"
"11859",11859,52,"yes","yes",11,"telephone","married",0,"no"
"11860",11860,47,"no","yes",9,"telephone","married",0,"no"
"11861",11861,44,"no","no",109,"telephone","married",0,"no"
"11862",11862,38,"no","yes",21,"telephone","married",0,"no"
"11863",11863,46,"no","yes",7,"telephone","married",0,"no"
"11864",11864,33,"yes","yes",18,"telephone","married",0,"no"
"11865",11865,45,"no","no",13,"telephone","married",0,"no"
"11866",11866,38,"yes","no",24,"telephone","married",0,"no"
"11867",11867,55,"no","yes",61,"telephone","married",0,"no"
"11868",11868,29,"yes","no",6,"telephone","single",0,"no"
"11869",11869,34,"no","no",114,"telephone","married",0,"no"
"11870",11870,25,"no","no",11,"telephone","married",0,"no"
"11871",11871,40,"yes","no",44,"telephone","married",0,"no"
"11872",11872,46,"no","no",24,"telephone","married",0,"no"
"11873",11873,27,"yes","no",10,"telephone","married",0,"no"
"11874",11874,51,"no","no",197,"telephone","divorced",0,"no"
"11875",11875,42,"yes","no",26,"telephone","divorced",0,"no"
"11876",11876,57,"no","yes",185,"telephone","married",0,"no"
"11877",11877,37,"yes","no",18,"telephone","single",0,"no"
"11878",11878,45,"no","no",61,"telephone","married",0,"no"
"11879",11879,28,"no","no",20,"telephone","married",0,"no"
"11880",11880,47,"yes","no",8,"telephone","divorced",0,"no"
"11881",11881,33,"no","yes",15,"telephone","single",0,"no"
"11882",11882,58,"no","yes",39,"telephone","single",0,"no"
"11883",11883,31,"no","no",28,"telephone","divorced",0,"no"
"11884",11884,52,"no","yes",7,"telephone","single",0,"no"
"11885",11885,27,"yes","no",48,"telephone","single",0,"no"
"11886",11886,32,"yes","no",18,"telephone","married",0,"no"
"11887",11887,36,"yes","no",35,"telephone","single",0,"no"
"11888",11888,35,"yes","no",13,"telephone","married",0,"no"
"11889",11889,28,"no","no",22,"telephone","single",0,"no"
"11890",11890,49,"no","no",18,"telephone","married",0,"no"
"11891",11891,29,"no","no",83,"telephone","married",0,"no"
"11892",11892,47,"yes","yes",11,"telephone","married",0,"no"
"11893",11893,38,"no","yes",447,"telephone","married",0,"no"
"11894",11894,58,"no","no",18,"telephone","married",0,"no"
"11895",11895,38,"no","no",17,"telephone","married",0,"no"
"11896",11896,46,"no","no",492,"telephone","married",0,"no"
"11897",11897,58,"yes","no",36,"telephone","married",0,"no"
"11898",11898,27,"no","yes",34,"telephone","married",0,"no"
"11899",11899,26,"no","yes",11,"telephone","married",0,"no"
"11900",11900,29,"yes","yes",9,"telephone","married",0,"no"
"11901",11901,39,"no","yes",9,"telephone","married",0,"no"
"11902",11902,33,"no","no",11,"telephone","married",0,"no"
"11903",11903,48,"no","yes",12,"telephone","married",0,"no"
"11904",11904,37,"yes","no",10,"telephone","married",0,"no"
"11905",11905,38,"no","no",86,"telephone","married",0,"no"
"11906",11906,40,"no","no",46,"telephone","married",0,"no"
"11907",11907,55,"no","no",32,"telephone","married",0,"no"
"11908",11908,39,"no","no",32,"telephone","married",0,"no"
"11909",11909,40,"no","no",36,"telephone","single",0,"no"
"11910",11910,37,"no","no",124,"telephone","married",0,"no"
"11911",11911,39,"no","no",15,"telephone","single",0,"no"
"11912",11912,36,"no","yes",9,"telephone","married",0,"no"
"11913",11913,35,"yes","no",10,"telephone","single",0,"no"
"11914",11914,33,"no","yes",52,"telephone","divorced",0,"no"
"11915",11915,41,"no","yes",145,"telephone","married",0,"no"
"11916",11916,33,"no","no",8,"telephone","married",0,"no"
"11917",11917,24,"no","no",12,"telephone","single",0,"no"
"11918",11918,53,"yes","yes",16,"telephone","divorced",0,"no"
"11919",11919,32,"yes","no",44,"telephone","single",0,"no"
"11920",11920,40,"no","no",22,"telephone","married",0,"no"
"11921",11921,51,"no","no",60,"telephone","married",0,"no"
"11922",11922,38,"no","yes",13,"telephone","married",0,"no"
"11923",11923,53,"no","no",51,"telephone","married",0,"no"
"11924",11924,49,"no","yes",41,"telephone","married",0,"no"
"11925",11925,42,"no","no",20,"telephone","married",0,"no"
"11926",11926,37,"no","no",53,"telephone","single",0,"no"
"11927",11927,47,"no","yes",9,"telephone","divorced",0,"no"
"11928",11928,31,"no","yes",202,"telephone","single",0,"no"
"11929",11929,46,"no","no",310,"telephone","single",0,"no"
"11930",11930,54,"no","no",204,"telephone","married",0,"no"
"11931",11931,39,"no","no",638,"telephone","divorced",0,"no"
"11932",11932,45,"no","no",924,"telephone","married",0,"yes"
"11933",11933,32,"no","no",298,"telephone","married",0,"no"
"11934",11934,56,"no","no",988,"telephone","married",0,"yes"
"11935",11935,29,"no","no",123,"telephone","single",0,"no"
"11936",11936,32,"yes","yes",85,"telephone","single",0,"no"
"11937",11937,40,"yes","no",498,"telephone","single",0,"yes"
"11938",11938,39,"yes","no",670,"telephone","single",0,"yes"
"11939",11939,25,"no","yes",82,"telephone","married",0,"no"
"11940",11940,26,"no","no",72,"telephone","married",0,"no"
"11941",11941,46,"no","no",53,"telephone","married",0,"no"
"11942",11942,26,"no","yes",123,"telephone","married",0,"no"
"11943",11943,54,"no","no",364,"telephone","married",0,"no"
"11944",11944,47,"no","yes",655,"telephone","married",0,"no"
"11945",11945,40,"yes","no",88,"telephone","divorced",0,"no"
"11946",11946,41,"yes","yes",640,"telephone","single",0,"no"
"11947",11947,36,"no","no",339,"telephone","married",0,"no"
"11948",11948,30,"no","yes",662,"telephone","single",0,"yes"
"11949",11949,58,"yes","no",25,"telephone","married",0,"no"
"11950",11950,47,"yes","no",216,"telephone","married",0,"no"
"11951",11951,52,"no","no",165,"telephone","married",0,"no"
"11952",11952,34,"no","yes",137,"telephone","single",0,"no"
"11953",11953,30,"no","yes",62,"telephone","married",0,"no"
"11954",11954,26,"no","no",56,"telephone","single",0,"no"
"11955",11955,58,"no","yes",790,"telephone","married",0,"no"
"11956",11956,43,"yes","yes",363,"telephone","divorced",0,"no"
"11957",11957,31,"no","no",481,"telephone","married",0,"no"
"11958",11958,46,"no","no",32,"telephone","married",0,"no"
"11959",11959,39,"no","no",183,"telephone","single",0,"no"
"11960",11960,42,"no","yes",214,"telephone","married",0,"no"
"11961",11961,37,"no","yes",146,"telephone","married",0,"no"
"11962",11962,51,"no","yes",528,"telephone","divorced",0,"yes"
"11963",11963,37,"no","yes",351,"telephone","married",0,"no"
"11964",11964,35,"yes","no",51,"telephone","divorced",0,"no"
"11965",11965,55,"no","yes",103,"telephone","married",0,"no"
"11966",11966,43,"no","no",89,"telephone","married",0,"no"
"11967",11967,29,"yes","no",347,"telephone","single",0,"no"
"11968",11968,58,"no","no",372,"telephone","married",0,"no"
"11969",11969,34,"no","no",411,"telephone","married",0,"no"
"11970",11970,44,"no","yes",151,"telephone","married",0,"no"
"11971",11971,42,"yes","yes",157,"telephone","married",0,"no"
"11972",11972,44,"no","yes",43,"telephone","married",0,"no"
"11973",11973,32,"no","yes",75,"telephone","single",0,"no"
"11974",11974,52,"no","no",249,"telephone","married",0,"no"
"11975",11975,36,"no","yes",268,"telephone","married",0,"no"
